ad_typology_Value,ad_price,ad_area,ad_builttype_Value,ad_roomnumber,ad_bathnumber,ad_haslift,ad_hasswimmingpool,ad_hasheating,ad_hasterrace,ad_hasparkingspace,ad_hasairconditioning,ad_hasgarden,ad_district_Eixample,ad_district_Gràcia,ad_district_Horta Guinardó,ad_district_Les Corts,ad_district_Nou Barris,ad_district_Sant Andreu,ad_district_Sant Martí,ad_district_Sants-Montjuïc,ad_district_Sarrià-Sant Gervasi
0,270000,66,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,236000,58,2,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,185000,100,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,196000,38,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,315000,71,2,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,430000,130,2,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,62000,54,2,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,380000,89,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,199000,65,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,199500,61,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,216000,60,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,163500,100,1,3,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,290000,80,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,380000,87,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,139000,74,1,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,285000,80,1,3,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,300000,90,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,163000,79,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,190000,88,1,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,150000,60,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,225000,85,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,300000,90,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,349000,94,1,4,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,114500,56,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,300000,91,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,190000,58,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,275000,68,1,2,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
0,155000,70,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,400000,120,1,4,2,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
0,200000,73,1,3,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
0,380000,114,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,249000,86,1,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,143000,80,1,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,126000,60,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,310000,64,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,299000,59,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,289000,48,1,2,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,280000,45,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0,240000,70,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,195000,70,1,3,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,205000,65,1,2,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,139000,51,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,140000,39,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,245000,65,1,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,160000,67,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,163000,79,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,174000,46,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,188500,43,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,215000,35,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,370000,94,1,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,399000,115,1,4,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,470000,107,1,3,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0,188500,43,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,499000,108,1,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
0,450000,135,1,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,399000,80,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
0,285000,100,1,3,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
0,290000,86,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,229000,50,1,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
0,229000,56,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,429000,99,1,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,428000,95,1,4,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0,380000,83,1,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,380000,102,1,3,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,380000,102,1,3,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,428000,95,1,4,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0,225000,56,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,198000,65,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,230000,67,1,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,130000,70,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,170000,85,1,2,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,220000,80,1,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,270000,76,1,3,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,94000,60,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,260000,60,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,180000,70,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,210000,63,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,189000,37,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,269000,47,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,255000,48,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,350000,80,1,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,400000,108,1,4,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0,400000,108,1,4,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
0,400000,108,1,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0,139000,54,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,269000,70,1,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,158601,90,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,400000,108,1,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,400000,108,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,400000,75,1,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
0,360000,90,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,130000,65,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,235000,71,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,185000,64,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,249000,76,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,325000,62,1,2,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,225000,85,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,220000,45,1,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,210000,68,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,300000,90,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,370000,80,1,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,380000,67,1,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
0,163000,79,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,136000,65,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,500000,133,1,4,2,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
0,420000,85,1,3,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0,209000,70,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,390000,85,1,3,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0,325000,80,1,3,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,225000,50,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,296000,102,1,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,49000,98,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,55000,29,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,185000,45,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,185000,70,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,340000,81,1,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,297000,92,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,269000,122,1,3,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
0,210000,68,1,3,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0,205000,66,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,165000,60,1,3,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
0,275000,71,1,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
0,268000,81,1,3,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,415000,79,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,283000,110,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,236045,72,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,430000,109,1,3,2,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
0,65000,32,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,123000,68,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,208449,74,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,141000,99,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,320000,80,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,114500,56,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,475000,110,1,5,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,145000,65,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,115000,50,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,163000,79,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,340000,72,1,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,330000,130,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,330000,148,1,4,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,300000,45,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,165000,80,1,3,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,430000,121,1,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,250000,79,1,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,130000,60,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,250000,56,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,225000,107,1,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,289000,80,1,3,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,209000,68,1,3,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
0,314000,67,1,3,2,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
0,420000,77,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,420000,105,1,3,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,335000,85,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,175000,65,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,135000,58,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,139900,65,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,110000,53,1,3,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
0,185000,80,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,205000,60,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,310000,80,1,3,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
0,163000,79,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,175000,50,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,430000,100,1,3,2,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
0,400000,108,1,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,283000,107,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,354582,74,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,269000,69,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,269000,70,1,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0,139900,65,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,59500,60,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,249000,86,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,221818,73,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,206973,69,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,349000,94,1,4,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,114500,56,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,210000,63,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,159000,72,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,354250,91,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,210000,63,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,385000,88,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,199500,35,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,229000,64,1,3,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,270000,91,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,125000,29,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,139900,65,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,190000,62,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,185000,53,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,380000,100,1,3,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,180000,45,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,240000,67,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,219000,84,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,163000,79,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,135000,50,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,81000,65,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,239900,70,1,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,305000,52,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,135000,50,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,220000,69,1,2,2,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
0,300000,90,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,300000,90,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,163000,79,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,259000,69,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,320000,63,1,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,498000,121,1,4,2,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
0,145000,123,1,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,415000,101,1,4,2,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
0,350000,94,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,399000,100,1,4,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,239400,86,1,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,385000,88,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,146200,72,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,139900,65,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,250000,65,1,3,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,230000,90,1,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,360000,80,1,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,270000,65,1,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,179000,65,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,275000,87,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,275000,87,1,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,250000,64,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,285000,73,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,350000,90,1,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,400000,108,1,4,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0,430000,98,1,4,2,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
0,330000,87,1,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,390000,84,1,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,373613,83,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,265000,49,1,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0,220500,63,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,269000,70,1,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0,99000,31,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,150000,55,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,225000,68,1,3,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
0,240000,77,1,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,189000,39,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,149000,52,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,230000,33,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,325000,64,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,250000,60,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,283000,107,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,320000,78,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,269695,71,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,199000,65,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,190000,81,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,430000,109,1,3,2,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
0,165000,63,1,3,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,245000,75,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,180000,48,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,319900,80,1,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,75000,66,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,150000,35,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,160000,55,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,132000,65,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,113000,45,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,355000,85,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,199000,47,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,370000,94,1,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,435000,126,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,240000,75,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,163000,54,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,335000,69,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,190000,52,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,120000,60,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,119000,55,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,300000,90,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,448000,90,1,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,359000,154,1,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
0,125000,61,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,99000,85,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,295000,56,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
0,420000,107,1,4,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
0,120000,54,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,295000,56,1,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
0,189000,46,1,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,379000,126,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,160000,130,1,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,470000,120,1,4,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,80000,62,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,280000,67,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,299000,52,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,385000,88,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,250000,66,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,340000,84,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,420000,132,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,440000,134,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,299000,58,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,198500,53,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,155000,59,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,179000,31,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,105000,38,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,150000,53,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,139000,36,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,77700,34,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,249000,87,1,3,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,245000,77,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,128500,31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,465000,69,1,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,130000,55,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,189000,60,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,229000,54,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,330000,56,1,2,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,448000,105,1,4,2,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
0,380000,88,2,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,435000,98,2,4,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0,250000,59,1,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
